country,admin_name,lat,lng,population
Australia,Victoria,-38.3800,142.4700,29928
United States,Ohio,39.3269,-82.0987,29926.0
Chile,Los Lagos,-42.4808,-73.7623,29926
Australia,Victoria,-37.5696,144.7100,29925
United States,Ohio,41.1490,-81.3610,29915
United States,Illinois,41.5101,-87.6347,29901
United States,California,38.9393,-119.9828,29890.0
United States,Georgia,33.9525,-83.9928,29873
United States,Idaho,43.8222,-111.7924,29859.0
United States,Illinois,42.3172,-87.8596,29842
Congo (Kinshasa),Tanganyika,-6.0496,26.9100,29833
Kazakhstan,Qyzylorda,44.1670,66.7500,29832
United States,Colorado,38.6888,-104.6829,29804
Iraq,Diyālá,33.7436,45.5464,29785
United States,Illinois,42.1823,-87.8105,29767
Russia,Khabarovskiy Kray,48.9699,140.2749,29740
United States,California,39.1463,-123.2105,29637.0
United States,Kentucky,37.0816,-84.6089,29633.0
United States,Indiana,41.4141,-87.3456,29625
United States,Louisiana,30.0049,-91.8202,29620
Brazil,Rio Grande do Sul,-32.5600,-53.3700,29613
United States,Utah,40.3448,-111.9153,29608
Russia,Murmanskaya Oblast’,67.6091,33.6687,29605
United States,Utah,40.3793,-111.7951,29527
United States,Utah,41.0864,-112.0697,29507
United States,New York,42.8869,-73.9925,29506
United States,Wisconsin,42.9859,-89.4255,29485
United States,Illinois,42.0279,-87.8100,29482
United States,Georgia,34.0053,-84.1491,29463
United States,Georgia,33.8842,-84.3008,29428
United States,New York,42.8133,-74.0129,29415
United States,California,37.3543,-120.5981,29397
United States,New Jersey,39.8450,-74.9550,29386
Brazil,Mato Grosso,-15.2196,-59.3500,29381
Russia,Komi,63.5948,53.8943,29343
United States,New York,41.5567,-73.7824,29312
United States,Connecticut,41.5114,-72.9036,29274
United States,Illinois,38.5976,-89.9156,29272
United States,Maine,43.4244,-70.7573,29264.0
United States,Colorado,40.1563,-104.9495,29254.0
United States,Texas,29.5640,-98.2125,29249
United States,Missouri,38.9944,-94.4641,29211
Suriname,Sipaliwini,3.8500,-54.2333,29210
United States,Alabama,34.7847,-86.9510,29192.0
United States,North Carolina,35.4731,-80.8822,29191
Brazil,Ceará,-5.9995,-40.3100,29188
United States,Florida,28.0875,-82.4791,29184
United States,Connecticut,41.8364,-72.4606,29182
Denmark,Syddanmark,55.0704,10.6167,29180
United States,Florida,30.0988,-81.7124,29163
United States,Rhode Island,41.8274,-71.5201,29159
United States,New York,42.8644,-76.9827,29140.0
United States,Washington,47.4445,-122.2986,29140
United States,Massachusetts,42.1861,-71.1948,29121
United States,Georgia,33.5253,-84.2294,29114
Colombia,Arauca,6.4603,-71.7400,29099
United States,Tennessee,35.9638,-84.2938,29096
United States,Washington,46.9757,-123.8095,29089.0
United States,Michigan,42.2047,-83.2057,29084
Burkina Faso,Boucle du Mouhoun,12.7290,-3.8600,29048
United States,North Carolina,34.6312,-79.0186,29047.0
United States,Connecticut,41.8710,-72.6736,29037
United States,Massachusetts,41.9699,-71.3345,29033
Peru,San Martín,-8.1796,-76.5200,29029
United States,New Jersey,40.8662,-74.7426,29010
United States,New York,44.6951,-73.4563,29006.0
United States,Connecticut,41.2984,-72.8577,29006
United States,Massachusetts,42.3043,-71.2855,29004
United States,Louisiana,30.5593,-91.0369,28984
United States,Louisiana,29.7041,-91.1920,28964.0
United States,New Hampshire,42.7902,-71.2203,28951
United States,Illinois,42.1913,-88.3478,28936
United States,Oregon,45.8322,-119.2860,28925.0
United States,Oregon,45.3075,-122.9601,28886.0
United States,North Carolina,35.6938,-78.6199,28858
United States,Massachusetts,42.0657,-72.6526,28849
United States,Iowa,40.8072,-91.1247,28830.0
Bolivia,Potosí,-21.4396,-65.7200,28766
United States,Tennessee,35.7469,-83.9787,28765
United States,Illinois,38.7295,-90.1263,28746
United States,New York,43.0845,-77.7541,28742
United States,Rhode Island,41.6986,-71.5156,28709
United States,Massachusetts,42.1253,-72.6503,28704
United States,Maryland,39.4067,-76.4781,28681
United States,Kentucky,37.8397,-87.5798,28657
United States,New York,43.1514,-77.7130,28653
United States,Michigan,42.9974,-83.6175,28643
United States,California,36.5922,-121.8807,28639
United States,Indiana,41.4870,-87.4444,28633
United States,Massachusetts,42.1565,-71.5188,28630
United States,Texas,32.2387,-101.4802,28624.0
Eritrea,Gash Barka,15.5490,37.8867,28600
United States,Massachusetts,42.3266,-72.6745,28593
Russia,Novosibirskaya Oblast’,53.7273,78.0219,28589
United States,New York,41.0233,-73.7192,28587
United States,New York,41.4853,-74.3941,28540
United States,Arkansas,34.8807,-92.1302,28513
United States,Arkansas,36.4667,-94.2707,28511
Russia,Chelyabinskaya Oblast’,53.0474,60.6819,28503
United States,Missouri,38.5018,-90.3149,28479
Russia,Irkutskaya Oblast’,56.5762,104.1227,28456
Zambia,Muchinga,-11.8300,31.4600,28445
United States,New Jersey,39.8564,-74.2624,28444
United States,Ohio,41.0932,-80.7405,28438
Russia,Kirovskaya Oblast’,58.3041,48.3137,28431
United States,Florida,28.6625,-81.3218,28395
United States,Pennsylvania,40.8617,-76.7874,28389.0
Brazil,Ceará,-2.8896,-40.1200,28389
United States,California,38.0704,-122.1541,28343
United States,Massachusetts,42.1192,-71.1019,28338
Brazil,Ceará,-6.4000,-38.8500,28323
Russia,Primorskiy Kray,45.9273,133.7223,28300
United States,New Jersey,40.2897,-74.6267,28289
United States,Maryland,39.0144,-76.6800,28282
United States,Wisconsin,44.3928,-89.8265,28277.0
Kazakhstan,Aqtöbe,49.9032,57.3350,28267
United States,South Dakota,45.4646,-98.4680,28264.0
United States,Utah,40.7094,-112.0828,28257
United States,Indiana,41.5139,-87.2729,28255
United States,New York,42.0492,-76.0260,28232
Thailand,Nakhon Si Thammarat,8.1540,99.7286,28223
United States,Louisiana,30.0731,-90.4758,28218
United States,Indiana,41.6484,-87.4536,28215
Zimbabwe,,-21.0496,31.6600,28205
United States,Florida,25.5396,-80.3971,28201
United States,Arizona,32.6616,-114.3973,28200
United States,Louisiana,32.5329,-92.6361,28199.0
Kazakhstan,Aqtöbe,49.4731,57.4449,28196
United States,Arizona,32.1457,-111.0479,28187
Russia,Sverdlovskaya Oblast’,57.4902,60.2148,28170
United States,Connecticut,41.2841,-72.7981,28149
United States,Minnesota,44.9877,-92.9641,28083
Bolivia,Potosí,-18.4200,-66.6400,28069
United States,Illinois,41.8667,-88.0629,28045
Switzerland,Valais,46.2390,7.3540,28045
United States,Massachusetts,42.4681,-71.0145,28037
Burkina Faso,Sud-Ouest,10.3250,-3.1740,28023
Chile,Los Lagos,-41.8700,-73.8300,28020
Russia,Altayskiy Kray,52.4918,82.7777,28019
United States,Florida,26.6919,-80.6672,27999.0
United States,California,37.9819,-120.3828,27995.0
United States,Illinois,41.5648,-87.5462,27962
Congo (Kinshasa),Kongo Central,-4.5796,15.1800,27961
Bolivia,Santa Cruz,-20.0500,-63.5200,27961
United States,Georgia,34.2466,-84.4901,27936
United States,New Jersey,39.3903,-75.0561,27918
Mozambique,,-11.3196,40.3500,27909
United States,North Carolina,35.5961,-78.7807,27906
United States,New York,43.0491,-74.3465,27893.0
Ecuador,Pichincha,0.0504,-78.1600,27881
Russia,Tomskaya Oblast’,58.3004,82.9954,27876
Congo (Kinshasa),Mai-Ndombe,-2.1595,16.2400,27862
United States,Minnesota,45.0841,-93.2595,27853
United States,Ohio,41.8806,-80.7984,27840.0
United States,Ohio,41.4199,-81.6038,27835
Ethiopia,Oromīya,8.5337,34.8000,27780
United States,Connecticut,41.1428,-73.3475,27777
Brazil,Rio Grande do Sul,-33.5200,-53.3700,27775
United States,Texas,29.5891,-97.9661,27768.0
Sweden,Västernorrland,63.3180,18.7167,27749
United States,New Jersey,40.2105,-74.0538,27728
United States,Pennsylvania,40.4262,-79.7605,27716
Australia,Northern Territory,-23.7010,133.8800,27710
United States,Kansas,37.7610,-100.0182,27696.0
United States,Illinois,41.7997,-89.6952,27695.0
Madagascar,Fianarantsoa,-21.2167,48.3333,27686
United States,Illinois,41.6055,-87.7527,27685
United States,New Jersey,40.2606,-74.5295,27675
United States,New York,40.7623,-73.3219,27653
United States,Missouri,38.5789,-90.4203,27653
United States,New York,40.8035,-73.3370,27647
United States,Kentucky,38.9510,-84.5492,27634
United States,Michigan,42.9577,-85.4895,27599
United States,California,38.4744,-121.3190,27585
United States,California,36.6992,-119.5576,27582.0
United States,California,38.2693,-121.3000,27571.0
United States,New York,43.3621,-73.6753,27568
Russia,Saratovskaya Oblast’,51.8765,44.9961,27554
United States,California,38.5418,-122.8086,27548
United States,Nebraska,41.4396,-96.4879,27533.0
United States,Massachusetts,42.2412,-71.0844,27527
United States,Massachusetts,42.5740,-70.9494,27527
United States,North Carolina,35.2748,-77.5937,27517.0
Côte D’Ivoire,Woroba,8.2800,-7.6840,27504
United States,New York,40.8709,-73.6287,27500
United States,Maryland,39.1552,-76.5537,27484
United States,Oregon,45.3772,-122.7746,27478
United States,Florida,28.3201,-80.7320,27476
China,Inner Mongolia,41.7676,109.9711,27476
United States,Ohio,41.4744,-81.5496,27440
Russia,Orenburgskaya Oblast’,51.1603,54.9999,27419
United States,Illinois,42.0770,-87.7282,27418
United States,Kentucky,38.2048,-85.5701,27395
Colombia,Sucre,9.5358,-75.5720,27390
United States,Connecticut,41.6043,-73.4213,27380
United States,Colorado,38.4429,-105.2204,27368.0
United States,Mississippi,32.3173,-90.8868,27357.0
Finland,Etelä-Savo,61.8666,28.8833,27353
United States,Oregon,45.8572,-122.8163,27278.0
Australia,Western Australia,-28.7666,114.6000,27258
United States,Pennsylvania,40.5024,-79.7496,27258
Kazakhstan,Aqtöbe,47.8363,59.6141,27256
China,Jilin,41.6800,125.7500,27227
United States,Minnesota,45.2980,-93.7984,27215.0
United States,Illinois,42.1600,-88.4330,27207
New Zealand,Canterbury,-44.3972,171.2425,27200
United States,New York,40.7949,-72.8743,27186
United States,Illinois,41.8960,-88.2252,27182
United States,Arkansas,35.2418,-91.7351,27180.0
Kazakhstan,Shyghys Qazaqstan,50.6316,81.9050,27176
United States,Michigan,42.2595,-83.2107,27156
Russia,Khabarovskiy Kray,53.1496,140.7300,27152
Panama,Chiriquí,8.2800,-82.8700,27147
United States,Missouri,39.2133,-94.5592,27140
Brazil,Mato Grosso,-10.8173,-55.4506,27139
United States,Maine,44.5441,-69.6624,27123.0
United States,New York,40.7097,-73.2971,27117
Tanzania,Tabora,-5.6295,32.7700,27113
United States,Mississippi,34.9512,-90.0501,27095
United States,Maryland,39.0603,-76.8456,27093
United States,Delaware,38.7781,-75.1454,27087.0
United States,Connecticut,41.3502,-72.1023,27072
Russia,Tomskaya Oblast’,56.9931,86.1627,27070
Congo (Kinshasa),Sud-Ubangi,3.6604,18.6200,27053
United States,New Jersey,40.9455,-74.0712,27032
United States,New Jersey,40.6761,-74.5678,27032
United States,Nebraska,42.0328,-97.4209,27016.0
United States,New Jersey,39.7049,-74.2643,27012
United States,New Jersey,40.2520,-74.0392,27006
United States,Florida,30.6580,-81.4504,27005.0
Argentina,Buenos Aires,-37.4666,-61.9166,27000
Russia,Amurskaya Oblast’,53.7500,127.2666,26999
Australia,Western Australia,-33.3443,115.6502,26998
United States,Missouri,38.7188,-90.4750,26996
United States,Florida,27.9971,-82.3653,26989
Russia,Omskaya Oblast’,56.8982,74.3782,26986
Brazil,Mato Grosso,-9.1700,-60.6400,26983
United States,North Carolina,35.2904,-81.5451,26962.0
Peru,Lima,-11.5596,-77.2700,26958
United States,Washington,47.0407,-122.2757,26939
United States,California,35.5938,-119.3671,26935.0
United States,Illinois,42.3388,-88.2931,26911
United States,New York,41.5900,-73.8918,26906
Greece,Voreío Aigaío,38.3681,26.1358,26891
Burkina Faso,Centre-Ouest,11.0940,-2.0980,26884
United States,Arkansas,36.0556,-90.5148,26858.0
United States,Oklahoma,35.5201,-97.7638,26830
United States,Massachusetts,42.5035,-71.0656,26823
Mali,Kayes,13.8004,-10.8200,26823
United States,South Carolina,34.6816,-82.9609,26818.0
United States,Maryland,39.2187,-76.7684,26804
United States,New York,41.4742,-74.1089,26799
United States,Minnesota,45.0842,-93.1358,26794
United States,New York,42.6004,-76.1784,26769.0
United States,California,33.9253,-117.5500,26761
United States,New Jersey,41.1062,-74.3913,26759
United States,North Carolina,35.1781,-80.6532,26748
United States,Oklahoma,35.9454,-95.8773,26724
United States,Wyoming,41.5951,-109.2237,26710.0
United States,Indiana,39.9990,-86.2921,26710
United States,Oregon,45.3669,-122.6399,26703
Russia,Saratovskaya Oblast’,52.0148,48.7944,26690
Brazil,Maranhão,-3.2096,-45.0000,26689
United States,Texas,32.8913,-97.1486,26674
United States,Pennsylvania,39.7525,-77.5822,26672.0
Chile,Valparaíso,-32.4600,-71.2400,26665
United States,Illinois,38.6156,-90.1304,26662
United States,North Carolina,35.7838,-80.8711,26657
United States,Michigan,42.3244,-83.3412,26650
United States,Virginia,37.6549,-77.6201,26624
United States,North Carolina,35.8813,-80.0807,26615
United States,Iowa,42.0341,-92.9067,26593.0
United States,Minnesota,45.2617,-93.4494,26587
Tanzania,Tabora,-4.2096,33.1800,26584
United States,New Jersey,41.0816,-74.1856,26581
United States,Mississippi,31.5437,-91.3867,26579.0
United States,Illinois,41.5097,-87.9700,26575
United States,Illinois,41.8479,-88.3109,26563
United States,Ohio,39.6829,-83.9413,26562
United States,Minnesota,44.8164,-93.6092,26561
Russia,Sakhalinskaya Oblast’,53.5739,142.9479,26560
Russia,Chelyabinskaya Oblast’,54.9459,58.7959,26559
United States,Mississippi,32.2730,-90.0918,26534
United States,Wisconsin,42.7129,-87.8875,26525
United States,Florida,28.0437,-82.3774,26489
Russia,Kostromskaya Oblast’,58.4847,41.5244,26486
United States,Texas,29.3870,-95.2936,26474
United States,California,32.9783,-115.5288,26472.0
United States,Texas,31.1345,-97.7797,26472
United States,Florida,29.0249,-80.9650,26470
United States,North Carolina,35.8366,-78.8348,26461
Zimbabwe,,-22.2096,29.9900,26459
United States,Iowa,43.1487,-93.1998,26457.0
Australia,Western Australia,-35.0169,117.8916,26445
United States,California,37.8919,-122.1189,26440
United States,New Hampshire,43.6353,-72.2531,26414.0
United States,Utah,37.1325,-113.4893,26405
United States,Minnesota,44.7251,-93.4409,26401
United States,Missouri,38.7042,-93.2351,26399.0
United States,Connecticut,41.7013,-72.6703,26395
United States,Alabama,33.3709,-86.9713,26386
United States,California,36.2960,-119.7983,26355
Chile,Coquimbo,-31.6296,-71.1700,26340
United States,Iowa,41.4195,-91.0680,26335.0
Bolivia,Cochabamba,-17.5500,-65.8400,26323
United States,Florida,30.1689,-81.8337,26315
United States,North Dakota,48.1814,-103.6364,26301.0
New Zealand,,-37.2015,174.9033,26300
Russia,Arkhangel’skaya Oblast’,61.0674,42.0974,26300
Chile,Los Ríos,-40.2900,-73.0900,26298
Niger,Tillabéri,14.7318,0.9195,26290
United States,Illinois,42.2340,-87.9607,26253
United States,Texas,29.6994,-98.4838,26236
United States,Maryland,39.3460,-76.7307,26205
United States,Wisconsin,46.6941,-92.0823,26194
United States,Ohio,41.1358,-81.8694,26190
Belgium,Wallonia,49.6833,5.8167,26179
United States,Rhode Island,41.5687,-71.4629,26178
Canada,Québec,46.1171,-70.6667,26149
United States,New York,40.7832,-73.4732,26141
United States,Arkansas,34.9764,-92.0273,26141
United States,Florida,28.3255,-82.6834,26126
United States,Ohio,41.0094,-81.6037,26120
United States,New York,40.7944,-73.0707,26117
Kyrgyzstan,Jalal-Abad,41.8826,72.9372,26115
Libya,Al Jabal al Gharbī,31.4337,12.9833,26107
United States,Massachusetts,42.5022,-71.2027,26103
United States,Idaho,43.7223,-116.3861,26089
Puerto Rico,Puerto Rico,18.3330,-65.6592,26067
United States,Mississippi,31.6956,-89.1448,26063.0
United States,Nevada,36.1242,-115.3324,26059
United States,Washington,47.5293,-121.8412,26054.0
United States,Michigan,46.5440,-87.4082,26029.0
Indonesia,Papua,-4.5496,136.8900,26021
United States,New Jersey,40.1674,-74.0974,26020
United States,Connecticut,41.7892,-72.2287,26019
Burkina Faso,Est,12.0770,1.7960,26013
United States,Kentucky,38.0017,-84.1908,25996.0
United States,Florida,28.0730,-82.5628,25994
United States,Texas,33.6689,-95.5462,25961.0
United States,Wisconsin,44.1670,-88.4763,25951
United States,Texas,32.9726,-96.5793,25937
United States,New Jersey,40.8434,-74.5818,25918
United States,New Mexico,36.0041,-106.0669,25913.0
United States,Indiana,39.8329,-86.3824,25911
United States,Minnesota,45.0655,-93.0150,25888
United States,Florida,30.1901,-82.6471,25869.0
United States,Ohio,40.0435,-84.2189,25865
United States,Virginia,37.2864,-80.0555,25862
United States,Maryland,39.4210,-76.2968,25858
United States,Florida,27.2414,-80.8298,25846.0
Russia,Saratovskaya Oblast’,51.0174,45.6974,25841
United States,Illinois,42.3103,-88.4357,25833.0
United States,Connecticut,41.8353,-72.5733,25802
Russia,Buryatiya,55.6340,109.3130,25800
Nigeria,Kebbi,11.4232,4.5170,25792
United States,Texas,31.8388,-102.4996,25781
United States,Massachusetts,42.5351,-71.1056,25769
United States,Washington,47.3659,-122.0368,25758
United States,Ohio,40.9483,-81.4757,25747
Dominican Republic,Enriquillo,18.4666,-71.4166,25731
United States,New Jersey,40.9821,-74.1128,25692
United States,Florida,26.4253,-81.4251,25686
Canada,Québec,50.3161,-66.3600,25686
United States,Nebraska,41.8684,-103.6619,25662.0
United States,Maryland,39.3345,-76.4318,25654
United States,Massachusetts,42.1140,-70.7150,25648
United States,Mississippi,32.4738,-90.1300,25627
United States,New York,43.0503,-76.0712,25617
United States,Connecticut,41.7288,-72.8407,25596
Russia,Sakha (Yakutiya),60.7253,114.9470,25589
United States,Minnesota,44.0914,-93.2304,25587.0
United States,Idaho,46.7307,-116.9986,25579.0
United States,New Hampshire,42.8547,-71.5188,25566
United States,Minnesota,44.8544,-93.5621,25558
United States,California,38.0064,-122.2564,25545
United States,Virginia,37.2254,-80.0073,25542
United States,North Carolina,36.2111,-81.6668,25532.0
Zimbabwe,,-16.5296,28.8000,25531
Guinea,Labé,11.4400,-11.6700,25531
United States,Maine,43.6309,-70.2895,25483
United States,North Carolina,35.3339,-81.8702,25481.0
United States,Alabama,33.4617,-86.8092,25476
United States,Illinois,41.5904,-88.0293,25434
United States,California,33.7581,-117.4677,25411
Bolivia,Santa Cruz,-16.3696,-60.9600,25391
Russia,Irkutskaya Oblast’,56.7650,105.7600,25388
"Bahamas, The",City of Freeport,26.5333,-78.7000,25383
United States,Massachusetts,42.2466,-71.1777,25377
United States,Texas,30.5374,-97.5516,25367
United States,Oklahoma,36.3143,-95.6101,25365.0
United States,Florida,28.4417,-81.6145,25365
United States,California,33.7644,-117.7945,25364
United States,Texas,32.7194,-96.6151,25357
